productcode,vendor_partno,productname,displaybegindate,displayenddate,hideproduct,stockstatus,lastmodified,options_cloned_from,photos_cloned_from,share_stockstatus_with,lastmodby,ischildofproductcode,ischildofproductcode_productid,options_cloned_from_productid,photos_cloned_from_productid,share_stockstatus_with_productid,productpopularity,homepage_section,autodropship,donotallowbackorders,warehouselocation,warehouseaisle,warehousebin,warehousecustom,upc_code,productkeywords,productnameshort,productweight,freeshippingitem,minqty,maxqty,recurringstartprice,recurringstartduration,recurringprice,recurringhowoften,recurringduration,allowpriceedit,productprice,listprice,saleprice,taxableproduct,selectedoptionids,giftwrapcost,downloadfile,availability,metatag_title,metatag_description,discountedprice_level1,discountedprice_level2,discountedprice_level3,discountedprice_level4,discountedprice_level5,photo_subtext,photo_alttext,discountedrecurringprice_level1,discountedrecurringprice_level2,discountedrecurringprice_level3,discountedrecurringprice_level4,discountedrecurringprice_level5,fixed_shippingcost,fixed_shippingcost_outside_localregion,uses_product_keytypes,price_subtext,price_subtext_short,listprice_name,productprice_name,saleprice_name,hide_yousave,hide_freeaccessories,setupcost,setupcost_name,discountedsetupcost_level1,discountedsetupcost_level2,discountedsetupcost_level3,discountedsetupcost_level4,discountedsetupcost_level5,setupcost_title,stockreorderqty,warehouses,affiliate_commissionable_value,addtocartbtn_replacement_text,book_isbn,productcondition,estship_ground,estship_2ndday,estship_overnight,customfield1,customfield2,customfield3,customfield4,customfield5,shoppingdotcom_category,yahoo_category,yahoo_medium,productmanufacturer,hide_when_outofstock,stocklowqtyalarm,addtopo_now,lastpo_qty,lastpo_date,howtogetsaleprice,inv_verify_qtyonhand,inv_lastverified,enablemultichildaddtocart,vendor_price,enableoptions_inventorycontrol,photourl_small,photourl_large,private_section_customers_only,quickbooks_item_accnt,quickbooks_item_assetaccnt,quickbooks_item_cogsaccnt,vat_percentage,recurring_pricing_text,google_product_type,length,width,height,ships_by_itself,package_type,oversized,additional_handling_indicator,reward_points_given_for_purchase,productdescriptionshort,productdescription,productfeatures,techspecs,extinfo,orderfinished_note,metatag_keywords,productdescription_abovepricing,custom_metatags_override,ean,google_product_category,google_size,google_color,google_gender,google_age_group,google_availability,google_pattern,google_material,estdaystoship,google_unique_identifier_exists,google_adult_product,google_sizetype,google_sizesystem,nonshippable,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,createddate,mpn,categoryids,optionids,accessories,freeaccessories,producturl,photourl,categorytree,numproductssharingstock,photoseed
US-W003,W-003,Wax Warmer Triple,,,Y,,3/28/2017 13:29,,,,1,,,,,,,,N,N,,,,,,"This is a triple roller wax heater and warmer for standard cartridges that comes with a base.  The plastic caps are in three colors:  blue, purple and orange.  Size:  L9.4 x W5.9 x H9.4.  Voltage 100v-120v, 50Hz.  Certification:  CE",Wax Warmer Triple,2.5,Y,,,,,,,,N,59,,,,,,,In Stock,Wax Warmer Triple,Wax Warmer Triple,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,USA,N,,N,,,,,,N,29.5,N,,,,,,,,,,,,,N,,N,N,,,"This is a triple roller wax heater for standard cartridges that comes with a base.  The plastic caps are in three colors:  blue, purple and orange.  Size:  L9.4 x W5.9 x H9.4.  Voltage 100v-120v, 50Hz.  Certification:  CE",,,,,Wax Warmer Triple,,,,,,,,,,,,,,,,,,,,,,,,,"418,424",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=US-W003,http://www.salondesign.luxury/v/vspfiles/photos/US-W003-1.jpg,Make-up & Waxing > Wax Warmers,0,1440930519
VL-7400,VL-7400,Velenti Manicure Lounge Chair,,,,,9/26/2015 22:23,,,,1,,,,,,,,N,N,,,,,,,Velenti Manicure Lounge Chair,105,Y,,,,,,,,N,2759,3678,,,,,,6 to 8 weeks,Velenti Manicure Lounge Chair,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,MPI,N,,N,,,,,,N,2207,N,,,,,,,,,,,,,N,,N,N,,,"<span style=""color: rgb(65, 65, 65); font-family: 'PT Sans', Helvetica, Arial, sans-serif;"">New to market!  The Velenti manicure lounge chair includes a plush seat with integrated pivoting manicure table and 2-drawer storage unit for the essential manicure seating.  Integrated electrical outlet and optional upgrade to include table lamp. Perfect for groupings including a back-to-back option and quad seating.  Select your seat fabric and table laminate finish.</span>",,,,,Velenti Manicure Lounge Chair,,,,,,,,,,,,,,,,,,,,,,,,,431,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=VL-7400,http://www.salondesign.luxury/v/vspfiles/photos/VL-7400-1.jpg,Manicure > Manicure Table Loungers,0,1443298063
WA-ALICIA,Alicia Ice,Alicia Chest,,,,,9/7/2015 09:01,,,,1,,,,,,,,Y,N,,,,,,"storage, chest, alicia chest, drawers",Alicia Chest,150,N,,,,,,,,N,1030,1545,,,,,,Verify Availability,Alicia Chest,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,515,N,,,,,,,,,,,,,N,,N,N,,,"The modern Alicia chest features three functional drawers with a unique ice white lacquer finish.  Ice finish may take on a bluish or greenish cast depending on surrounding lighting and colors it is placed next to. Finish is not �white�.Color: Ice WhiteDimensions: 32""W X 30""H X 20""D",,,,,"storage, chest, alicia chest, drawers",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-ALICIA,http://www.salondesign.luxury/v/vspfiles/photos/WA-ALICIA-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609261
WA-AVALIO,Ava Lio,Ava Cabinet,,,,,9/7/2015 09:02,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet, Ava, Ava Cabinet, Ava Storage",Ava Cabinet,200,N,,,,,,,,N,3770,5655,,,,,,Verify Availability,Ava Cabinet,"Beautifully crafted three piece limed oak buffet with a beveled mirror insets adds plenty of storage and artful elegance to any room.   Color: Limed Oak & Mirror Dimensions: 79.25""W X 35.5""H X 22""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,1885,N,,,,,,,,,,,,,N,,N,N,,,"Beautifully crafted three piece limed oak buffet with a beveled mirror insets adds plenty of storage and artful elegance to any room.   Color: Limed Oak & Mirror Dimensions: 79.25""W X 35.5""H X 22""D",,,,,"storage, cabinet, Ava, Ava Cabinet, Ava Storage",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-AVALIO,http://www.salondesign.luxury/v/vspfiles/photos/WA-AVALIO-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609301
WA-AVAWH,AVA White,Ava White Cabinet,,,,,9/7/2015 09:02,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet, Ava, Ava Cabinet, Ava Storage",Ava White Cabinet,200,N,,,,,,,,N,3770,5655,,,,,,Verify Availability,Ava White Cabinet,"Beautifully crafted three piece white lacquer buffet with a beveled mirror insets adds plenty of storage and artful elegance to any room.   Color: White Lacquer & Mirror Dimensions: 79.25""W X 35.5""H X 22""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,1885,N,,,,,,,,,,,,,N,,N,N,,,"Beautifully crafted three piece white lacquer buffet with a beveled mirror insets adds plenty of storage and artful elegance to any room.   Color: White Lacquer & Mirror Dimensions: 79.25""W X 35.5""H X 22""D",,,,,"storage, cabinet, Ava, Ava Cabinet, Ava Storage",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-AVAWH,http://www.salondesign.luxury/v/vspfiles/photos/WA-AVAWH-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609331
WA-BERNARDRWH,BernardRWH,Bernard Wood Cabinet,,,,,3/9/2016 17:38,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet, Bernard, Bernard Cabinet, Bernard Storage",Bernard Cabinet,120,N,,,,,,,,N,2468,3702,,,,,,Verify Availability,Bernard Cabinet | 2-Door Wood Veneer Decorative Cabinet,The Bernard Cabinet is a gorgeous 36”x30”x16” hard wood cabinet with a creamy white veneer & brass handles - a perfect accent piece for a modern salon!,,,,,,,2-Door Hardwood Cabinet with White Lacquered Doors,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,1234,N,,,,,,,,,,,,,N,,N,N,,,"Hardwood veneer two-door cabinet with white lacquered doors, a stained hardwood base, and brass hardware.  The interior includes one adjustable shelf.  Dimensions: 36""W X 30""H X 16""D",,,,,"storage, cabinet, Bernard, Bernard Cabinet, Bernard Storage",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-BERNARDRWH,http://www.salondesign.luxury/v/vspfiles/photos/WA-BERNARDRWH-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609445
WA-BERNARDWH,BernardWH,Bernard Cabinet,,,,,3/9/2016 13:40,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet, Bernard, Bernard Cabinet, Bernard Storage",Bernard Cabinet,120,N,,,,,,,,N,2208,3312,,,,,,Verify Availability,Bernard Cabinet | White 2-Door Cabinet with Brass Handles,"Modern & luxurious, this cabinet is coated with a white lacquer and has a stained wooden base. 26""W x 30""H x 16""D in size & adjustable shelf included!",,,,,,,White Lacquered 2-Door Cabinet with Brass Handles,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,1104,N,,,,,,,,,,,,,N,,N,N,,,"Modern white lacquer two-door cabinet with a stained hardwood base and brass hardware.  The interior includes one adjustable shelf.  Color: White Dimensions: 36""W X 30""H X 16""D",,,,,"storage, cabinet, Bernard, Bernard Cabinet, Bernard Storage",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-BERNARDWH,http://www.salondesign.luxury/v/vspfiles/photos/WA-BERNARDWH-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609410
WA-CELIAICE,CeliaIce,Celia Ice Cabinet,,,,,9/7/2015 09:05,,,,1,,,,,,,,Y,N,,,,,,"storage, chest, celia, celia storage",Celia Ice Cabinet,120,N,,,,,,,,N,1808,2712,,,,,,Verify Availability,Celia Ice Cabinet,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,904,N,,,,,,,,,,,,,N,,N,N,,,"The modern Celia chest features five functional drawers with a unique ice white lacquer finish.  Ice finish may take on a bluish or greenish cast depending on surrounding lighting and colors it is placed next to. Finish is not �white�.Color: Ice WhiteDimensions: 24""W X 58""H X 20""D",,,,,"storage, chest, celia, celia storage",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-CELIAICE,http://www.salondesign.luxury/v/vspfiles/photos/WA-CELIAICE-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609478
WA-CELIAMIR,CeliaMir,Celia Mirror Cabinet,,,,,9/7/2015 09:05,,,,1,,,,,,,,Y,N,,,,,,"storage, chest, celia, celia storage",Celia Mirror Cabinet,120,N,,,,,,,,N,1808,2712,,,,,,Verify Availability,Celia Mirror Cabinet,"The modern Celia chest features five functional drawers finished in bevelled glass mirror.  Color: MirrorDimensions: 24""W X 58""H X 20""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,904,N,,,,,,,,,,,,,N,,N,N,,,"The modern Celia chest features five functional drawers finished in bevelled glass mirror.  Color: MirrorDimensions: 24""W X 58""H X 20""D",,,,,"storage, chest, celia, celia storage",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-CELIAMIR,http://www.salondesign.luxury/v/vspfiles/photos/WA-CELIAMIR-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609509
WA-CHLOE,CHLOE,Chloe Etegere,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, chloe",,50,N,,,,,,,,,2652,3978,,,,,,Verify Availability,,"Gold or silver leafed etagere with clear glass shelves. Dimensions: 36""W X 84""H X 12""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,1326,,,,,,,,,,,,,,,,,,,,"Gold or silver leafed etagere with clear glass shelves. Dimensions: 36""W X 84""H X 12""D ",,,,,"shelving, retail, etegere, display, chloe",,,,,,,,,,,,,,,,,,,,,,,,,216,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-CHLOE,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Lifestyle Products > Storage & Shelving,0,
WA-CLAUDE,Claude,Claude Storage Cabinet,,,,,9/7/2015 09:06,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet, claude storage, claude",Claude Mirrored Cabinet,100,N,,,,,,,,N,1480,2220,,,,,,Verify Availability,Claude Mirrored Cabinet,"Mirrored crosshatch 2-drawer chest with one interior shelf.  Features a painted silver edge and nickel pulls. Color: Mirror & Silver Dimensions: 34""W X 30""H X 20""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,740,N,,,,,,,,,,,,,N,,N,N,,,"Mirrored crosshatch 2-drawer chest with one interior shelf.  Features a painted silver edge and nickel pulls. Color: Mirror & Silver Dimensions: 34""W X 30""H X 20""D",,,,,"storage, cabinet, claude storage, claude",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-CLAUDE,http://www.salondesign.luxury/v/vspfiles/photos/WA-CLAUDE-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609542
WA-CLIFTONG,CLIFTONG,Clifton Gold Shelving,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, clifton",,100,N,,,,,,,,,3898,4872.5,,,,,,Verify Availability,,"Gold Leaf Crosshatch etagere with clear glass shelves. Dimensions: 48""W X 78""H X 14""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,1949,,,,,,,,,,,,,,,,,,,,"Matte Gold Leaf Crosshatch etagere with clear glass shelves. Dimensions: 48""W X 78""H X 14""D ",,,,,"shelving, retail, etegere, display, clifton",,,,,,,,,,,,,,,,,,,,,,,,,329,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-CLIFTONG,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Storage & Shelving,0,
WA-CLIFTONS,CLIFTONS,Clifton Silver Shelving,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, clifton",,100,N,,,,,,,,,3898,4872.5,,,,,,Verify Availability,,"Silver Crosshatch etagere with clear glass shelves. Dimensions: 48""W X 78""H X 14""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,1949,,,,,,,,,,,,,,,,,,,,"Polished silver stainless  Crosshatch etagere with clear glass shelves. Dimensions: 48""W X 78""H X 14""D ",,,,,"shelving, retail, etegere, display, clifton",,,,,,,,,,,,,,,,,,,,,,,,,329,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-CLIFTONS,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Storage & Shelving,0,
WA-DALTONRWH,DaltonWH,Dalton Side Table,,,,,3/9/2016 14:00,,,,1,,,,,,,,Y,N,,,,,,"table, side table, dalton, dalton table",Dalton Side Table Wood & White Lacquer,65,N,,,,,,,,N,1296,1944,,,,,,Verify Availability,Dalton Side Table | Hardwood Accent Table w/ Brass Hardware,"With brass hardware accents & soft close drawers, antique & modern never looked better than with the Dalton Side Table. Shop this stunning accent table now!",,,,,,,Hardwood End Table with White Lacquered Drawer,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,648,N,,,,,,,,,,,,,N,,N,N,,,"Hardwood veneer side table with white lacquer drawer, antique brass hardware, and decorative antique brass crossbar in the back.  Drawer features a soft close guide.Dimensions: 32""W X 29""H X 16""D",,,,,"table, side table, dalton, dalton table",,,,,,,,,,,,,,,,,,,,,,,,,"333,321,308",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-DALTONRWH,http://www.salondesign.luxury/v/vspfiles/photos/WA-DALTONRWH-1.jpg,Accent Tables > Side & End Tables,0,1441610988
WA-DALTONWH,DaltonWH,Dalton White Side Table,,,,,3/9/2016 14:01,,,,1,,,,,,,,Y,N,,,,,,"table, side table, dalton, dalton table",Dalton White Lacquer Side Table,65,N,,,,,,,,N,1168,1752,,,,,,Verify Availability,Dalton White Side Table | White Lacquered Accent Table Online,"Looking for a beautiful end table for your business waiting room or home living room? Shop this sleek, all-white accent table with antique brass hardware!",,,,,,,White Lacquered End Table with Brass Handles & Crossbar,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,584,N,,,,,,,,,,,,,N,,N,N,,,"White lacquer one drawer side table with antique brass hardware and decorative antique brass crossbar in the back.  Drawer features a soft close guide.Color: WhiteDimensions: 32""W X 29""H X 16""D",,,,,"table, side table, dalton, dalton table",,,,,,,,,,,,,,,,,,,,,,,,,"333,321,308",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-DALTONWH,http://www.salondesign.luxury/v/vspfiles/photos/WA-DALTONWH-1.jpg,Accent Tables > Side & End Tables,0,1441611039
WA-DORISG,DORISG,Doris Gold Leaf Shelving,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, doris",,75,N,,,,,,,,,1756,2195,,,,,,Verify Availability,,"Six shelf gold leaf etagere with clear glass shelves. Dimensions: 40""W X 47""H X 12""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,878,,,,,,,,,,,,,,,,,,,,"Six shelf gold leaf etagere with clear glass shelves. Dimensions: 40""W X 47""H X 12""D ",,,,,"shelving, retail, etegere, display, doris",,,,,,,,,,,,,,,,,,,,,,,,,329,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-DORISG,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Storage & Shelving,0,
WA-DORISS,DORISS,Doris Silver Shelving,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, doris",,75,N,,,,,,,,,1756,2195,,,,,,Verify Availability,,"Six shelf champagne silver etagere with clear glass shelves. Dimensions: 40""W X 47""H X 12""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,878,,,,,,,,,,,,,,,,,,,,"Six shelf champagne silver etagere with clear glass shelves. Dimensions: 40""W X 47""H X 12""D ",,,,,"shelving, retail, etegere, display, doris",,,,,,,,,,,,,,,,,,,,,,,,,329,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-DORISS,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Storage & Shelving,0,
WA-FARRAHICE,Farrah Ice,Farrah Side Table,,,,,9/7/2015 09:32,,,,1,,,,,,,,Y,N,,,,,,"table, side table, farrah, ice, farrah table",Farrah Ice White Lacquer Side Table,60,N,,,,,,,,N,1194,1791,,,,,,Verify Availability,Farrah White Side Table,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,597,N,,,,,,,,,,,,,N,,N,N,,,"The Farrah Side Table features one functional drawer with a unique ice white lacquer finish.  Ice finish may take on a bluish or greenish cast depending on surrounding lighting and colors it is placed next to. Finish is not �white�.Color: Ice WhiteDimensions: 26.5""W X 26""H X 18""D",,,,,"table, side table, farrah, ice, farrah table",,,,,,,,,,,,,,,,,,,,,,,,,"333,321,308",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-FARRAHICE,http://www.salondesign.luxury/v/vspfiles/photos/WA-FARRAHICE-1.jpg,Accent Tables > Side & End Tables,0,1441611096
WA-FARRAHMIR,Farrah Mirror,Farrah Mirrored Table,,,,,9/7/2015 09:33,,,,1,,,,,,,,Y,N,,,,,,"table, side table, farrah,mirror, farrah table",Farrah Mirrored Side Table,60,N,,,,,,,,N,1194,1791,,,,,,Verify Availability,Farrah Mirrored Side Table,"The Farrah Side Table features one functional drawer with a bevelled mirror finish. Dimensions: 26.5""W X 26""H X 18""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,597,N,,,,,,,,,,,,,N,,N,N,,,"The Farrah Side Table features one functional drawer with a bevelled mirror finish. Dimensions: 26.5""W X 26""H X 18""D",,,,,"table, side table, farrah, mirror, farrah table",,,,,,,,,,,,,,,,,,,,,,,,,"333,321,308",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-FARRAHMIR,http://www.salondesign.luxury/v/vspfiles/photos/WA-FARRAHMIR-1.jpg,Accent Tables > Side & End Tables,0,1441611153
WA-GATSBYCH,GatsbyCH,Gatsby Chocolate Cabinet,,,,,9/7/2015 09:07,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet,gatsby Cabinet, gatsby  Storage, gatsby, chocolate",Gatsby Chocolate Cabinet,100,N,,,,,,,,N,1756,2634,,,,,,Verify Availability,Gatsby Chocolate Cabinet,"Dark oak veneer one door chest.  Inset middle shelf.  Inset beveled mirrored top.Color: Dark Oak Veneer with a Mirror Top  Dimensions: 34""W X 30.5""H X 18""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,878,N,,,,,,,,,,,,,N,,N,N,,,"Dark oak veneer one door chest.  Inset middle shelf.  Inset beveled mirrored top.Color: Dark Oak Veneer with a Mirror Top  Dimensions: 34""W X 30.5""H X 18""D",,,,,"storage, cabinet,gatsby Cabinet, gatsby  Storage, gatsby, chocolate",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-GATSBYCH,http://www.salondesign.luxury/v/vspfiles/photos/WA-GATSBYCH-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609587
WA-GATSBYLIO,GatsbyLIO,Gatsby Limed Oak Storage,,,,,9/7/2015 09:07,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet,gatsby Cabinet, gatsby  Storage, gatsby, limed oak",Gatsby Cabinet Limed Oak,100,N,,,,,,,,N,1756,2634,,,,,,Verify Availability,Gatsby Cabinet Limed Oak,"Limed oak veneer one door chest.  Inset middle shelf. Inset beveled mirrored top.Color: Limed Oak Veneer with a Mirror Top  Dimensions: 34""W X 30.5""H X 18""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,878,N,,,,,,,,,,,,,N,,N,N,,,"Limed oak veneer one door chest.  Inset middle shelf. Inset beveled mirrored top.Color: Limed Oak Veneer with a Mirror Top  Dimensions: 34""W X 30.5""H X 18""D",,,,,"storage, cabinet,gatsby Cabinet, gatsby  Storage, gatsby, limed oak",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-GATSBYLIO,http://www.salondesign.luxury/v/vspfiles/photos/WA-GATSBYLIO-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609626
WA-GATSBYWH,Gatsby WH,Gatsby White Cabinet,,,,,9/7/2015 09:08,,,,1,,,,,,,,Y,N,,,,,,"storage, cabinet,gatsby Cabinet, gatsby  Storage, gatsby, white",Gatsby White Storage Cabinet,100,N,,,,,,,,N,1756,2634,,,,,,Verify Availability,Gatsby White Storage Cabinet,"White lacquer one door chest. Inset middle shelf. Inset beveled mirrored top. Color: White Lacquer with a Mirror Top  Dimensions: 34""W X 30.5""H X 18""D",,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,N,,N,,,,,,N,878,N,,,,,,,,,,,,,N,,N,N,,,"White lacquer one door chest. Inset middle shelf. Inset beveled mirrored top. Color: White Lacquer with a Mirror Top  Dimensions: 34""W X 30.5""H X 18""D",,,,,"storage, cabinet,gatsby Cabinet, gatsby  Storage, gatsby, white",,,,,,,,,,,,,,,,,,,,,,,,,"298,329",,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-GATSBYWH,http://www.salondesign.luxury/v/vspfiles/photos/WA-GATSBYWH-1.jpg,Storage Cabinets & Dispensary > Decorative Cabinets,0,1441609661
WA-HAYSG,HAYSG,Hays Gold Shleving,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, hays",,100,N,,,,,,,,,3380,4225,,,,,,Verify Availability,,"Hammered gold leaf etagere w. clear glass shelves. Dimensions: 48""W X 72""H X 14""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,1690,,,,,,,,,,,,,,,,,,,,"Hammered gold leaf etagere w. clear glass shelves. Dimensions: 48""W X 72""H X 14""D ",,,,,"shelving, retail, etegere, display, hays",,,,,,,,,,,,,,,,,,,,,,,,,329,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-HAYSG,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Storage & Shelving,0,
WA-HAYSS,HAYSS,Hays Silver Shelving,,,,,9/7/2015 06:32,,,,,,,,,,,,Y,,,,,,,"shelving, retail, etegere, display, hays",,100,N,,,,,,,,,3380,4225,,,,,,Verify Availability,,"Hammered champagne silver leaf etagere w. clear glass shelves Dimensions: 48""W X 72""H X 14""D ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World's Away,,,N,,,,,,,1690,,,,,,,,,,,,,,,,,,,,"Hammered champagne silver leaf etagere w. clear glass shelves Dimensions: 48""W X 72""H X 14""D ",,,,,"shelving, retail, etegere, display, hays",,,,,,,,,,,,,,,,,,,,,,,,,329,,,,https://www.salondesign.luxury/ProductDetails.asp?ProductCode=WA-HAYSS,http://www.salondesign.luxury/v/vspfiles/templates/salondesign/images/nophoto.gif,Storage & Shelving,0,
